epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,36701.4,0.82877,0.42899,0.81875,0.67303,0.87893,0.67017,0.51113,0.72592,0.74641,0.80407,0.005677,0.005677,0.005677
133,36989.9,0.827,0.42575,0.81931,0.6733,0.87893,0.67027,0.51139,0.72564,0.74631,0.80403,0.005644,0.005644,0.005644
134,37271.5,0.83356,0.42939,0.81992,0.67348,0.87893,0.67076,0.51164,0.72543,0.74673,0.80397,0.005611,0.005611,0.005611
135,37557.5,0.8341,0.42848,0.81899,0.67353,0.87893,0.67093,0.51194,0.72497,0.7468,0.80392,0.005578,0.005578,0.005578
136,37839.6,0.83441,0.42997,0.81876,0.6736,0.87918,0.67074,0.51184,0.72469,0.74699,0.80384,0.005545,0.005545,0.005545
137,38126.5,0.82987,0.42531,0.81815,0.67392,0.87865,0.67076,0.51197,0.72446,0.74694,0.80382,0.005512,0.005512,0.005512
138,38405.3,0.83093,0.42749,0.81888,0.67383,0.87918,0.67065,0.51197,0.72443,0.74641,0.80383,0.005479,0.005479,0.005479
139,38694.3,0.83137,0.42654,0.81896,0.67368,0.87963,0.6707,0.51213,0.72438,0.74667,0.80379,0.005446,0.005446,0.005446
140,38978.3,0.83036,0.42317,0.81864,0.67336,0.88034,0.67053,0.51196,0.72418,0.74714,0.80376,0.005413,0.005413,0.005413
141,39265.8,0.82612,0.42171,0.81821,0.67379,0.88015,0.6705,0.51199,0.72403,0.74724,0.80369,0.00538,0.00538,0.00538
142,39543.3,0.82798,0.42583,0.8176,0.67389,0.87988,0.6705,0.51214,0.72381,0.74768,0.80367,0.005347,0.005347,0.005347
143,39828.2,0.82799,0.42261,0.81812,0.6735,0.88075,0.67069,0.51238,0.72356,0.74798,0.80368,0.005314,0.005314,0.005314
144,40115.9,0.82746,0.42262,0.81842,0.67379,0.88068,0.67066,0.51238,0.72324,0.74861,0.8036,0.005281,0.005281,0.005281
145,40397.5,0.82709,0.42951,0.81793,0.67377,0.88051,0.67063,0.51239,0.72283,0.74815,0.80358,0.005248,0.005248,0.005248
146,40683.5,0.82496,0.4228,0.8173,0.67397,0.88054,0.67099,0.51275,0.72256,0.74789,0.80354,0.005215,0.005215,0.005215
147,40965,0.82432,0.4229,0.81817,0.67375,0.88061,0.67058,0.51249,0.72223,0.74771,0.80349,0.005182,0.005182,0.005182
148,41254.4,0.82385,0.42389,0.81788,0.67362,0.88049,0.6703,0.51226,0.72213,0.74751,0.80344,0.005149,0.005149,0.005149
149,41537,0.82035,0.4198,0.81782,0.67348,0.88047,0.67152,0.51354,0.72189,0.74781,0.80344,0.005116,0.005116,0.005116
150,41819.1,0.82581,0.42271,0.8174,0.67358,0.88044,0.67148,0.51374,0.72151,0.7473,0.80342,0.005083,0.005083,0.005083
151,42104.4,0.82343,0.42366,0.81701,0.67334,0.88111,0.67138,0.51365,0.72155,0.74738,0.80338,0.00505,0.00505,0.00505
152,42395.4,0.82154,0.42026,0.81748,0.6736,0.88079,0.67177,0.5139,0.72122,0.74702,0.80337,0.005017,0.005017,0.005017
153,42675.9,0.82458,0.4205,0.81782,0.67353,0.88103,0.67155,0.51398,0.72085,0.7472,0.80329,0.004984,0.004984,0.004984
154,42960.6,0.81905,0.42061,0.81702,0.6736,0.88145,0.67166,0.51395,0.72038,0.74702,0.80324,0.004951,0.004951,0.004951
155,43231.5,0.82169,0.42151,0.81743,0.6738,0.88107,0.67185,0.5142,0.72018,0.74647,0.80318,0.004918,0.004918,0.004918
156,43515.1,0.82407,0.41995,0.81829,0.67375,0.88147,0.67187,0.51421,0.71979,0.74619,0.80313,0.004885,0.004885,0.004885
157,43793.5,0.81748,0.41801,0.81704,0.67399,0.88114,0.67186,0.51433,0.71978,0.74605,0.80312,0.004852,0.004852,0.004852
158,44076.7,0.81939,0.41915,0.81608,0.67381,0.8814,0.67179,0.51441,0.71946,0.74601,0.80308,0.004819,0.004819,0.004819
159,44359.3,0.81931,0.4165,0.81633,0.67354,0.88213,0.67219,0.51474,0.71916,0.74568,0.80306,0.004786,0.004786,0.004786
160,44638.2,0.81826,0.41681,0.81737,0.6746,0.87991,0.67203,0.51467,0.71898,0.74574,0.80302,0.004753,0.004753,0.004753
161,44923.9,0.81986,0.41783,0.81809,0.67461,0.87975,0.67158,0.51447,0.71884,0.7457,0.80298,0.00472,0.00472,0.00472
162,45204.5,0.81802,0.41744,0.81742,0.67474,0.88,0.67199,0.51473,0.71876,0.74616,0.80297,0.004687,0.004687,0.004687
